,Text,Label
312,Says certain states are banning the sale of alcohol.,Fake
313,“We inherited a broken test” for COVID-19.,Fake
314,World Economic Forum is a “fascist cabal” manipulating coronavirus.,Fake
315,Big Pharma is behind COVID-19 deaths.,Fake
316,CBS aired wrong video footage of a coronavirus hospital.,Fake
317,COVID-19 is a hoax or scapegoat for economic disaster.,Fake
318,Taking a flu shot causes false positive results on COVID-19 tests.,Fake
319,A link offering registration for United States humanitarian aid to other countries for the coronavirus,Fake
320,Says Nancy Pelosi’s “daughter is on the board of the Kennedy Center so that’s why it was so important to send them all that money.”,Fake
321,A 7 minutes video saying that COVID-19 is just a flu and using misleading numbers to “prove” it.,Fake
322,CEOs got advance notice of COVID then resigned to dump stock.,Fake
323,Did Kennedy Center give DNC $5 million after getting relief from coronavirus stimulus?,Fake
324,COVID-19 not being blamed for deaths due to unrelated causes.,Fake
325,President Donald Trump claims he “didn’t say that” some of the medical equipment that governors are requesting they don’t actually need.,Fake
326,If Florida banned alcohol sales due to coronavirus.,Fake
327,“Queen Elizabeth tests positive for COVID-19.”,Fake
328,Says COVID-19 remains in the air for eight hours and that everyone is now required to wear masks “everywhere.”,Fake
329,Says a “5G Law Passed while everyone was distracted” with the coronavirus pandemic and lists 20 symptoms associated with 5G exposure.,Fake
330,Posts shared more than 20000 times on Facebook feature a photo of a crying child and two others showing a woman and a man in hospital beds claiming that the boy’s parents are infected with the novel coronavirus,Fake
331,Pictures and reports of “empty hospitals” prove COVID-19 spread is “fake crisis for real government planned agendas.”,Fake
332,Whether CDC had scheduled announcement that all should wear masks for everyday life.,Fake
333,“Mainstream media” used a photo from a 2017 movie as an image for Italy’s coronavirus morgue.,Fake
334,Biden claims that Trump did not try to get medical experts into China.,Fake
335,An image claiming that Vladimir Putin said that the United States created coronavirus as a biological weapon.,Fake
336,Boil weed and ginger for COVID-19 victims and the virus will vanish.,Fake
337,“They’re furloughing nurses in hospitals in western New York state.”,Fake
338,Whether coronavirus began with man having sex with a bat.,Fake
339,“Here’s the problem — we are testing people for any strain of a coronavirus — not specifically for COVID-19. There are no reliable tests for a specific COVID-19 virus.”,Fake
340,Whether countries with high rates of childhood vaccines were hit hardest by coronavirus.,Fake
341,NY banned cigarette sales because of the coronavirus.,Fake
342,Video of a waitress saying “I lost my job. But I’ll sleep better knowing” that the coronavirus relief bill included funding for the Kennedy Center refugee resettlement PBS and congressional salaries: “Thanks Democrats.”,Fake
343,If Queen Elizabeth II tested positive for coronavirus.,Fake
344,Coronavirus has been found in crab legs.,Fake
345,Venezuelan YouTuber Ruby Demestoy talked about Event 201 Bill Gates and VIH and SARS conspiracies.,Fake
346,A video of body bags being dumped in a ditch shows the “situation in Italy” due to the coronavirus.,Fake
347,Hospitals don’t allow parents to visit children with COVID-19 in the hospital.,Fake
348,Illuminati controlled U.S. government; coronavirus caused by 5G.,Fake
349,President Trump did sign a 5G bill but exposure effects are misleading.,Fake
350,Health care workers union “suddenly finds a stash of 39 million face masks.”,Fake
351,Speaking of his restriction on travel from China President Donald Trump claims: “I had (Joe) Biden calling me xenophobic … He called me a racist because of the fact that he felt it was a racist thing to stop people from China coming in.”,Fake
352,Should you take Ibuprofen to treat a fever from the coronavirus?,Fake
353,Wet wipes recommended for use as DIY coronavirus protection masks.,Fake
354,Posts on social media claim that no Democrats voted for the “the stimulus package to help American families” during the novel coronavirus crisis.,Fake
355,Ibuprofen ramps up coronavirus 10 times.,Fake
356,A photo shows two Italian nurses in a hospital a few days before they got COVID-19 and died.,Fake
357,Chlorine dioxide cures the coronavirus.,Fake
358,Children will be separated from parents for coronavirus treatment.,Fake
359,Congress included include a raise for themselves in the coronavirus stimulus package.,Fake
360,Leave objects in the sun to avoid contracting the coronavirus.,Fake
361,Nevada Governor Steve Sisolak “has banned the use of an anti-malaria drug that might help cure coronavirus.”,Fake
362,“if your child gets this virus they’re going to the hospital alone in a van with people they don’t know to be with people they don’t know. You will be at home without them in their time of need.”,Fake
363,Tanks are coming into U.S. towns in advance for martial law,Fake
364,A photo of a couple locked in an intimate embrace with their face masks lowered has been shared in Facebook posts that claim they were nurses who were treating COVID-19 patients in an Italian hospital.,Fake
365,“COVID literally stands for Chinese Originated Viral Infectious Disease.”,Fake
366,A post shared thousands of times on Facebook during the COVID-19 pandemic says disposable surgical masks should be worn “colored side out” if a person is sick.,Fake
367,A U.S. railway car has carried the word “COVID-19”,Fake
368,Facebook user Chase Michael Morris predicted coronavirus pandemic.,Fake
369,Gargling with warm water and salt or vinegar eliminates the coronavirus.,Fake
370,[SARS-CoV-2] is spreading quickly from gas pumps. Shopping carts as well.,Fake
371,New York Governor Andrew Cuomo “rejected buying the recommended 16000 ventilators in 2015 for a pandemic and established death panels and lotteries instead. So he had a chance to buy in 2015 16000 ventilators at a very low price and he turned it down.”,Fake
372,Trump web ad usings misleading edits to create a false picture.,Fake
373,Facebook posts featuring a photo of ventilators in the U.S. state of New York claim the devices are “stuck in a warehouse.”,Fake
374,Wisconsin Governor Tony Evers is “pushing firearm confiscation orders.”,Fake
375,There is no coronavirus. The Chinese were secretly working on a biological agent that was supposed to make protesters docile and obedient.,Fake
376,Says that under order from Gov. Tony Evers he and his eight children can’t legally have dinner together anymore.,Fake
377,Deaths blamed on coronavirus are actually due to the flu.,Fake
378,Posts shared thousands of times on Facebook claim to provide an emergency food stamp hotline.,Fake
379,Says Nancy Pelosi’s coronavirus bill includes “tax credits for solar and wind energy … retirement plans for community newspaper employees … $300 million for PBS … climate change studies” and more.,Fake
380,The names of coronavirus victims have been published online in media.,Fake
381,Posts shared thousands of times on Facebook claim to provide an emergency food stamp hotline.,Fake
382,President Donald Trump will announce that a scientist “finally found a vaccine to cure coronavirus.”,Fake
383,An audio message lists five ways people can prevent the novel coronavirus.,Fake
384,“This lady here applied sanitizer to her hands/forearms and went to the kitchen to cook. The moment she turned on the gas stove her hands caught fire due to the alcohol contained in the sanitizer.”,Fake
385,Roche has developed a COVID-19 vaccine.,Fake
386,“Special military helicopters will spray pesticide against the coronavirus in the skies all over the country.”,Fake
387,A photo showing Uganda’s first case of COVID-19.,Fake
388,Getting a flu shot increases the risk of coronavirus by 36%.,Fake
389,“Putin has stated: Russian citizens (have) 2 options: Stay home for 15 days or in jail for 5 years.”,Fake
390,Does vaping reduce your chances of getting the coronavirus?,Fake
391,This list shared by Johns Hopkins Institute is giving advices to prevent and fight COVID-19.,Fake
392,The CDC now says that the coronavirus can survive on surfaces for up to 17 days.,Fake
393,Whether 60 Democrats voted against coronavirus stimulus bill.,Fake
394,Social media posts attribute a list of points about the novel coronavirus to Johns Hopkins a leading source of information on the virus.,Fake
395,“Slices of lemon in a cup of hot water can save your life. The hot lemon can kill the proliferation of” the novel coronavirus.,Fake
396,Holding your breath for 10 seconds is a way to test for the coronavirus.,Fake
397,“Donald Trump would receive $17 million for three hotels closed for four days under Republican bill! How in the hell is this right?!”,Fake
398,Russian President Putin released 500 lions onto the streets to keep people indoors.,Fake
399,Study suggests malaria drug can treat coronavirus.,Fake
400,President Trump refers to the coronavirus as a hoax in an audio clip.,Fake
401,Two malaria medications work to treat COVID-19.,Fake
402,NY Governor Andrew Cuomo did not reject buying 16000 ventilators in 2015.,Fake
403,Tom Hanks died confessed admiration for Trump.,Fake
404,“Boil some orange peels with cayenne pepper stand over the pot breathe in the steam so all mucus can be released from your nasal passages … Mucus is the problem it’s where the virus lives!”,Fake
405,Helicopters Are Spraying Disinfectants To Try To Eradicate Coronavirus.,Fake
406,Helicopters are spraying disinfectants to stop the spread of coronavirus.,Fake
407,Initial lack of evidence for human-to-human COVID-19 transmission unusual.,Fake
408,“I see no time in the history of this country when perfectly healthy people have been basically confined to their homes or only able to do essential things as in Kansas City or St. Louis.”,Fake
409,Drinking alcohol beverages can help prevent COVID-19.,Fake
410,IPhoto shows people falling dead on Italian streets from COVID-19.,Fake
411,Coronavirus is infectious in the air for 8 hours and everyone must wear a face mask.,Fake
412,Italian Prime Minister Giuseppe Conte said “We have lost control we have killed the epidemic physically and mentally. Can’t understand what more we can do all solutions are exhausted on ground. Our only hope remains up in the sky. God rescue your people.”,Fake
413,Black people are immune to the coronavirus.,Fake
414,Boiled orange peels with cayenne pepper are a cure for coronavirus.,Fake
415,“Go to 2020census.gov and fill out this census form so you can get your stimulus check.”,Fake
416,“In Chicago COVID-19 actually lowered the death rate.”,Fake
417,COVID-19 stands for “Chinese Originated Viral Infectious Disease.”,Fake
418,US Homeland Security mobilizing National Guard to combat coronavirus.,Fake
419,Muammar Gaddafi predicted the current coronavirus pandemic and warned it would be created by the same people who would then sell the “antidotes.”,Fake
420,Italy’s president was caught on camera crying over and regretting country’s coronavirus response.,Fake
421,Joe Biden tested positive for coronavirus.,Fake
422,Chloroquine could cure coronavirus.,Fake
423,Coronavirus cases linked to 5G rollout.,Fake
424,Photo shows coffins from coronavirus outbreak in Italy.,Fake
425,“If you are in Las Vegas and you get a knock on your door from NV Power 2020 Census or CVD-19 testers do not open your door. They are robbing people at gunpoint.”,Fake
426,Biden campaign claims a top CDC official was “silenced.”,Fake
427,A post shared thousands of times on Facebook lists companies whose chief executive officers have allegedly stepped down during the novel coronavirus crisis.,Fake
428,Quotes Joe Biden as saying “people who have never died before are now dying from coronavirus.”,Fake
429,The death of Kobe Bryant overshadowed the news that an American drugmaker was hustling to make a vaccine for coronavirus and 200 people died of COVID-19 in August 2019 in the USA.,Fake
430,A video from a British broadcaster shows Italian coronavirus victims got taken down.,Fake
431,Fill out a 2020 U.S. Census form to receive an economic stimulus payment.,Fake
432,Russia unleashed more than 500 lions on its streets to ensure that people are staying indoors during this pandemic outbreak.,Fake
433,Media outlets duped the public saying coronavirus killed the same man twice.,Fake
434,Bill Gates and the Vatican have a plan to depopulate the world with a coronavirus vaccine.,Fake
435,The Coronavirus Aid Relief and Economic Security Act gives members of Congress a pay increase.,Fake
436,Bill Gates has access to your DNA and ownership in WHO.,Fake
437,There’s definitive proof that chloroquine hydroxychloroquine are effective against COVID-19.,Fake
438,Using sauna or aiming a hairdryer at one’s nose will kill the coronavirus.,Fake
439,Belgium’s health minister banned sex inside or with 3 or more people.,Fake
440,Says truck drivers are being turned away from fast-food restaurants during the COVID-19 pandemic.,Fake
441,“Fish tank additive may treat coronavirus.”,Fake
442,Fox News won Pulitzer for coronavirus coverage.,Fake
443,“Wisconsin is the only state where all Republicans voted against protecting its citizens.”,Fake
444,“Huge! Results From Breaking Chloroquine Study Show 100% Cure Rate For Patients Infected With The coronavirus.”,Fake
445,Biden claims that Trump eliminated the White House pandemic office.,Fake
446,Donald Trump said about coronavirus “People are dying who have never died before.”,Fake
447,5G technology caused the coronavirus.,Fake
448,Breathing air from a hair dryer or a sauna can prevent or cure COVID-19,Fake
449,WHO director overstated COVID-19 fatality rate as higher than flu.,Fake
450,Claim that “there is no” COVID-19 virus.,Fake
451,Says imposters in hazmat suits are going door to door in Stockton California saying they are checking residents for fever or COVID-19 but they “will enter your home and physically attempt robbery.”,Fake
452,Walmart is closing hundreds of its stores.,Fake
453,Cristiano Ronaldo bought private island to escape coronavirus.,Fake
454,Trump said “people are dying who have never died before”.,Fake
455,Martial law is imminent in United States.,Fake
456,Obama family flown to private island to escape coronavirus pandemic.,Fake
457,A video of US President Donald Trump and a top US pharmaceutical executive speaking at a press conference has been viewed thousands of times in multiple Facebook Twitter and YouTube posts alongside a claim that it shows them announcing a vaccine for the novel coronavirus COVID-19 was “ready” to be administered.,Fake
458,The federal government is “preparing to mobilize the national guard” “dispatch them across the US with military” and “announce a nationwide 1 week quarantine for all citizens.”,Fake
459,Link takes viewers to application for FEMA assistance in the US.,Fake
460,For coronavirus cases “in the U.S. 38% of those hospitalized are under 35.”,Fake
461,Image claims to show dozens of coffins of Italians who have died from COVID-19.,Fake
462,President Donald Trump tweeted “I ordered the Treasury secretary to send checks to Americans! First however we will go through your social media history from the last 4 years and search for any post with #NotMyPresident in it. I wouldn’t think of offending you with a check if I’m not your president! #MAGA”,Fake
463,These at-home Coronavirus testing kits are real.,Fake
464,COVID-19 is no worse than other outbreaks that have occurred in “every election year” suggesting that the new coronavirus is being “hyped” to hurt President Donald Trump.,Fake
465,President Donald Trump said “People are dying who have never died before.”,Fake
466,As the US government moved to approve a $2 trillion stimulus package to address the impact of the novel coronavirus outbreak a short block of text outlining Canada’s alleged response to the outbreak flourished on social media.,Fake
467,The coronavirus “snuck up on us” adding that it is “a very unforeseen thing.”,Fake
468,If we want to protect ourselves from the coronavirus we must back away from all the climate change efforts we’ve been making.,Fake
469,This poem describes people applying social distancing during a plague outbreak from the 19th century.,Fake
470,Evidence shows the WHO director-general overstated COVID-19 fatality rate,Fake
471,5G Technology believed to have caused the coronavirus.,Fake
472,2019 coronavirus can live for “up to 3 hours in the air up to 4 hours on copper up to 24 hours on cardboard up to 3 days on plastic and stainless steel.”,Fake
473,Trump Is Promising To Send Americans Checks – Only After Checking People’s Social Media History.,Fake
474,“China is to blame because the culture where people eat bats and snakes and dogs and things like that these viruses are transmitted from the animal to the people and that’s why China has been the source of a lot of these viruses like SARS like MERS the Swine Flu and now the coronavirus.”,Fake
475,5G Technology Believed To Have Caused coronavirus,Fake
476,Evidence Shows The WHO Director-General Overstated COVID-19 Fatality Rate,Fake
477,American fast-food chain Hardee’s is advising truckers to walk up to drive-thrus during coronavirus pandemic.,Fake
478,U.S. government using the cover of the coronavirus pandemic to remove end-to-end encryption so officials would be able to listen to everyone’s calls and see everyone’s private messages.,Fake
479,A flyer offers official advice about the novel coronavirus from a Veterans Affairs (VA) healthcare system in the U.S. state of Oregon.,Fake
480,“I’ve always known this is a real this is a pandemic. I’ve felt it was a pandemic long before it was called a pandemic.”,Fake
481,A dog vaccine can be used against coronavirus in people.,Fake
482,President Trump’s use of data for deaths from swine flu and seasonal flu.,Fake
483,Did Donald Trump attempt to steal a COVID-19 vaccine from a German company and refuse testing kits from WHO?,Fake
484,15 minutes in a sauna will kill the coronavirus.,Fake
485,“U.S. deaths since 1/22/20: COVID-19 27; flu 4700; abortion 118000.”,Fake
486,“While all COVID-19 news has been going on the U.S. government has been sneakily trying to remove end-to-end encryption” which means “the government will be able to see all of your messages and listen to all of your calls.”,Fake
487,Eating bananas prevents coronavirus.,Fake
488,Italy has mandated no treatment of all elderly patients for coronavirus.,Fake
489,Having a beard increases your chances of getting coronavirus.,Fake
490,All U.S. citizens are entitled to $700 per week to stay at home to avoid spread of coronavirus.,Fake
491,The WHO coronavirus test “was a bad test.”,Fake
492,List comparing diseases with coronavirus.,Fake
493,“People are going door to door in Colorado Springs stating they are COVID-19 testing so they can rob people!”,Fake
494,Says it was “unquestionably” not within his “legal authority” to postpone Illinois’ primary election by changing the date or shifting to vote-by-mail.,Fake
495,COVID-19 is a scripted narrative to justify closed borders or force residents to remain home.,Fake
496,U.S. President Donald Trump or presidential candidate Joe Biden referred to the novel coronavirus pandemic as a time when “people are dying that have never died before.”,Fake
497,In the United States WIC receivers still only get one type of food during a pandemic.,Fake
498,Nancy Pelosi tried to secure taxpayer funds for abortion through a coronavirus bill.,Fake
499,“All U.S. citizens are entitled to $700 USD per week to stay at home to avoid the spread of COVID-19 novel coronavirus starting 3/17/20.”,Fake
500,Cristiano Ronaldo is turning his hotels into hospitals to fight coronavirus.,Fake
501,The COVID-19 test kits from a Korean company are deemed suspicious by U.S. Congress.,Fake
502,WalMart reducing hours of operation.,Fake
503,President Donald Trump in the next 48 to 72 hours will impose a nationwide “mandatory quarantine.”,Fake
504,Coronavirus Outbreak Prompted Gun And Ammunition Policy Changes At Walmart.,Fake
505,Tanker train marked with “COVID-19” on its side.,Fake
506,A military Humvee labeled “COVID-19 quarantine team” was on Interstate 696 in Michigan.,Fake
507,Gargling water with salt or vinegar “eliminates” the coronavirus.,Fake
508,CDC warns people that morel mushroom increases coronavirus risk by 200%.,Fake
509,Flu vaccine increases coronavirus risk 36% says military study.,Fake
510,The government is closing businesses to stop the spread of coronavirus even though “the numbers are nothing compared to H1N1 or Ebola. Everyone needs to realize our government is up to something …”,Fake
511,President Donald Trump is “announcing tomorrow that the U.S. is going into quarantine for the next 14 days.”,Fake
512,Photos show animals returning to clear Venice canals.,Fake
513,President Donald Trump “will evoke (sic) what is called the Stafford act” and “order a two week mandatory quarantine for the nation.”,Fake
514,“Now as it stands our health care system has adequate ventilators ICU beds medical professionals.”,Fake
515,“Sunlight actually can kill the [novel coronavirus].”,Fake
516,All baby formula providers are shipping formula for free during the coronavirus outbreak.,Fake
517,Claim that Dr. Anthony Fauci’s statement that the coronavirus death rate is 10 times that of the seasonal flu is “a claim without any scientific basis.”,Fake
518,No evidence that 5G is being forcibly installed in schools.,Fake
519,Dallas student celebrating spring break collapses from coronavirus.,Fake
520,Coronavirus is the least deadly virus.,Fake
521,“So Oscar Health the company tapped by Trump to profit from covid tests is a Kushner company. Imagine that profits over national safety.”,Fake
522,“Bill Gates told us about the coronavirus in 2015.”,Fake
523,The WHO offered the testing kits that they have available and to give it to us now. We refused them. We did not want to buy them.”,Fake
524,Says businesses will give you free baby formula during the coronavirus outbreak.,Fake
525,“George Soros owns the WuXi PHARMA LAB located in Wuhan China where COVID-19 was developed and conveniently broke out.”,Fake
526,Did genetic mutations cause the coronavirus to become more dangerous.,Fake
527,President Donald Trump “cut funding to the CDC” “fired the Pandemic Response Team” “refused WHO tests” and “wasted two weeks calling this outbreak a ‘Democrat hoax.’”,Fake
528,A meme shows an image of fully stocked shelves of toilet paper purportedly during the 2009 H1N1 outbreak above barren shelves during the ongoing COVID-19 pandemic.,Fake
529,Coronavirus is just “the damn flu.”,Fake
530,The novel coronavirus is not new.,Fake
531,A video viewed more than 2.4 million times on Facebook urges people to inhale steam to “kill” the novel coronavirus.,Fake
532,“COVID-19 started because we eat animals.”,Fake
533,A meme posted offers mixed advice — some true some false — about coronavirus protection.,Fake
534,A video showing a man infected with coronavirus and touching pieces of bread in a supermarket in Europe.,Fake
535,LGBTQ people in the US are demanding to be treated first for coronavirus.,Fake
536,Says that “over a 45-minute period that we had the press conference” on the coronavirus on March 13 2020 the stock market set “an all-time record.”,Fake
537,Curfew issued for Bossier city due to coronavirus.,Fake
538,CEO Resignations Are Linked To Global Conspiracy.,Fake
539,Coronavirus is found in crab legs.,Fake
540,Military on streets of Philadelphia preparing to invoke martial law and bring citizens to FEMA camps.,Fake
541,Article overstates threat of coronavirus.,Fake
542,A post shows a rail freight tanker with “COVID-19” stamped on one side.,Fake
543,“Italy has decided not to treat their elderly for this virus.”,Fake
544,A misleading chart being spread on Facebook erroneously dubbing the new coronavirus the “least deadly virus.”,Fake
545,Says The New York Times exposed the “real reason behind coronavirus hype: Crash the market to harm Trump’s re-election chances.”,Fake
546,The coronavirus scare began after impeachment.,Fake
547,“It’s actually the safest time to fly.”,Fake
548,Supermarkets are recalling coronavirus-infected toilet paper.,Fake
549,Man did pass along coronavirus infection at a WalMart in Louisiana.,Fake
550,In South Florida “all children and adults must remain in their homes” due to coronavirus.,Fake
551,NYC did implement a citywide quarantine.,Fake
552,Drinking “water a lot and gargling with warm water and salt or vinegar eliminates” the coronavirus.,Fake
553,“President Trump COVID-19 coronavirus: U.S. cases 1329; U.S. deaths 38; panic level: mass hysteria. President Obama H1N1 virus: U.S. cases 60.8 million; U.S. deaths 12469; panic level: totally chill. Do you all see how the media can manipulate your life.”,Fake
554,Says Tom Hanks has a volleyball to keep him company while he’s quarantined.,Fake
555,COVID-19 came to the United States in 2019.,Fake
556,The U.S. presidential election is canceled due to coronavirus.,Fake
557,Of the Trump administration’s European travel restrictions that exempt the U.K.: “Well you can just get into the Chunnel and you’ll be in the U.K.”,Fake
558,Australian hospital staff rolled in a Wilson volleyball to keep Tom Hanks company in quarantine.,Fake
559,A former and controversial CIA officer said coronavirus was made in a lab.,Fake
560,If you donate blood “they HAVE to test you” for coronavirus.,Fake
561,“During the 2009 swine flu outbreak Biden made reckless comments unsupported by science & the experts. The Obama Admin had to clean up his mess & apologize for his ineptitude.”,Fake
562,Donald Trump claims Joe Biden “was in charge of the H1N1 Swine Flu epidemic which killed thousands of people. The response was one of the worst on record. Our response is one of the best with fast action of border closings and a 78% approval rating the highest on record. His was lowest!”,Fake
563,Says Nancy Pelosi was “caught trying to include abortion funding in bill to combat coronavirus.”,Fake
564,In 2007 “The Simpsons” predicted Tom Hanks would contract coronavirus in 2007.,Fake
565,“The CDC can detain anyone with a fever indefinitely. Vaccination (is) a way people could get out of detention.”,Fake
566,Coronavirus found in toilet paper.,Fake
567,Gargling salt water and vinegar will kill the virus.,Fake
568,“MSNBC actually said on air ‘I hope enough people die from coronavirus that it harms Trump’s re-election.’”,Fake
569,Holding your breath can test for COVID-19.,Fake
570,“NYC man drops dead in middle of street — suspected coronavirus!”,Fake
571,The health insurance industry has “agreed to waive all co-payments for coronavirus treatments.”,Fake
572,Does Mexico have confirmed cases of COVID-19?,Fake
573,You can monitor yourself for COVID-19 with a breath test.,Fake
574,Tweet says Daniel Radcliffe has the coronavirus.,Fake
575,Post says Harvard scientists say the coronavirus is “spreading so fast that it will infect 70% of humanity this year.”,Fake
576,Every U.S. election year has a disease outbreak.,Fake
577,10000 deaths In virus outbreak in Michigan Washington Idaho North Dakota Missouri Mississippi.,Fake
578,Hand sanitizer will “do nothing for the coronavirus.”,Fake
579,“(Former U.S. President Barack Obama) set up anti-pandemic programs in 47 vulnerable countries as a way to protect against something like the coronavirus. Do you know that Trump closed 37 of them?”,Fake
580,“Coronavirus — 22. Clintons — 39.”,Fake
581,Post says “President Trump has come into contact with a potential coronavirus sufferer!”,Fake
582,Donating blood in the U.S. can get you a novel coronavirus test.,Fake
583,Says 80% of novel coronavirus cases are “mild.”,Fake
584,Post says “being exposed to the sun for two hours” kills the 2019 coronavirus.,Fake
585,Freshly boiled garlic water is a cure for coronavirus.,Fake
586,Department of Homeland Security official says illegal border crossings may spread coronavirus.,Fake
587,A NYC Man With Suspected Coronavirus Drops Dead in the Middle of the Street.,Fake
588,States are imposing mandatory leave and statewise school closures due to coronavirus.,Fake
589,Consuming colloidal silver can prevent or treat novel coronavirus.,Fake
590,A Facebook post shared 25000 times features an image of a letter purportedly from a U.S. hospital recommending people drink alcohol to help reduce the risks of novel coronavirus infection.,Fake
591,Former diplomat Henry Kissinger encouraged mandatory vaccination in order to facilitate radical sanitary measures such as forced sterilization or genetic modification.,Fake
592,U.S. hospitals are preparing for 96 million coronavirus infections and nearly half a million deaths leaked documents reveal.,Fake
593,“More people have died from knowing Hillary (Clinton)” than from coronavirus.,Fake
594,As of 3/7/20 Tanzania and Zambia had confirmed fist cases of the new coronavirus.,Fake
595,Vietnam was the first country to contain and develop a quick test for SARS and COVID-19.,Fake
596,Bloggers say Nancy Pelosi delayed coronavirus funding so “Dems could campaign on it.”,Fake
597,The mayor Of Buffalo told people to evacuate due to the coronavirus outbreak.,Fake
598,CDC sponsored Facebook post asking for help with “escaped” coronavirus patient.,Fake
599,If the coronavirus gets in your mouth “drinking water or other liquids will wash them down through your esophagus and into the stomach. Once there your stomach acid will kill all of the virus.”,Fake
600,“Anybody that wants a test (for the coronavirus) can get a test.”,Fake
601,Donating plasma or blood is free testing for the coronavirus.,Fake
602,Novel coronavirus has a 99.7% survival rate.,Fake
603,The coronavirus test costs $3200.,Fake
604,Every election year has a disease; coronavirus has a contagion factor of 2 and a cure rate of 99.7% for those under 50 it infects.,Fake
605,President Donald Trump tweeted “Coronavirus vaccine from Israel! Stock market up! Economy even stronger now! Besides US Israel best at inventions: Judaism olives. Wonderful vaccine will stop Corona DEAD around world. Can’t make vaccines when being bombed not have been possible without peace I created in Israel!”,Fake
606,The coronavirus outbreak is caused by 5G technology.,Fake
607,Shanghai government officially recommends Vitamin C for COVID-19.,Fake
608,Officials say coronavirus killed 200 in Iran.,Fake
609,“Man visited Albany N.Y. days before dying from coronavirus.”,Fake
610,Trump’s effort to blame Obama for sluggish coronavirus testing.,Fake
611,“The State of Florida has announced measures that all workplaces with 10 employees or more are to have paid mandatory leave to avoid the spread of COVID-19 coronavirus starting on March 6 2020. All schools are to close for 2 weeks also from March 6.”,Fake
612,The common cold is the only type of coronavirus.,Fake
613,The media “pulled down an entire shelf of goods so that they can present the news of people buying stuff in a hysteria over the coronavirus.”,Fake
614,“The Obama administration made a decision on testing that turned out to be very detrimental to what we’re doing” on the coronavirus.,Fake
615,The Obama administration “didn’t do anything about” swine flu.,Fake
616,“With regard to the cost let me be very clear: HHS has designated the coronavirus test as an essential health benefit. That means by definition it’s covered in the private health insurance of every American as well as covered by Medicare and Medicaid.”,Fake
617,A bovine vaccine can be used to inoculate people against coronavirus.,Fake
618,Patents mean deadly diseases and viruses were created or invented in a lab.,Fake
619,Ads are selling masks protecting against COVID-19.,Fake
620,Bloggers say the Vatican reports that Pope Francis tested negative for the coronavirus before a second test came back positive.,Fake
621,Video shows President Donald Trump saying COVID-19 is the Democrats’ “new hoax.”,Fake
622,An image shows Senate Minority Leader Chuck Schumer criticizing President Trump’s restrictions on foreign nationals traveling to the U.S. from China.,Fake
623,The CDC recommends men shave their beards to be protected against the new coronavirus.,Fake
624,The government — or specific states such as Michigan or Florida — has mandated that employers and schools close for two weeks.,Fake
625,Pope Francis and his two aides have been infected with the new coronavirus,Fake
626,Journalist claims a coronavirus patient was murdered.,Fake
627,“Coronavirus hoax: Fake virus pandemic fabricated to cover-up global outbreak of 5G Syndrome.”,Fake
628,Post says two patients at Valley Regional Medical Center in Brownsville Texas “are being looked at” for possible coronavirus infections.,Fake
629,The United States is “actually screening fewer people (for the coronavirus than other countries) because we don’t have appropriate testing.”,Fake
630,U.S. Vice President Pence urged people with coronavirus to go to the police.,Fake
631,U.S. Senator Lindsey Graham says President Trump “probably knows more about medicine and specifically viruses than any of the so-called scientists at the NIH and CDC.”,Fake
632,Post says “sanitizer will do nothing for the coronavirus.”,Fake
633,A bovine coronavirus vaccine for cattle is proof that the novel coronavirus isn’t “new” and is evidence of “how much the media controls people.”,Fake
634,The coronavirus is “simply the common cold.”,Fake
635,“Florida hospital reports a coronavirus ‘infestation’ with multiple confirmed patients.”,Fake
636,Photo shows a man wearing a “government issued Saint Laurent hazardous materials suit.”,Fake
637,“Shands Hospital of Gainesville Florida has confirmed its first case of coronavirus.”,Fake
638,Pope Francis and two aides tested positive for coronavirus.,Fake
639,Post says no one has died from the coronavirus in the United States.,Fake
640,President Barack Obama “waited six months to call swine flu an emergency after thousands died.”,Fake
641,A video says the Vatican confirmed Pope Francis and two aides tested positive for coronavirus.,Fake
642,CDC recommends men shave their beards to be protected against the new coronavirus.,Fake
643,14 points of expert advice about coronavirus including symptoms prevention and how it spreads.,Fake
644,Doctors recommend carbon filter face masks to prevent coronavirus spread.,Fake
645,A “poll finds 38% of Americans say they will not drink Corona beer because of the virus.”,Fake
646,“Every election year has a disease” — SARS in 2004; avian flu in 2008; swine flu in 2010; MERS in 2012; Ebola in 2014 and 2018; Zika in 2016 and the coronavirus in 2020.,Fake
647,Election years in the United States coincide with major disease outbreaks.,Fake
648,“The coronavirus has made it to Mississippi and the lady that caught it wasn’t around anybody with it which means it is airborne. If the wind blows it in your direction you’ll have it also.”,Fake
649,Florida man is arrested for robbery using cough as a weapon.,Fake
650,“‘Akira’ is a 1988 movie about an apocalyptic event taking place months before Tokyo 2020 Olympics showing the WHO advising Japan to postpone the Olympics because of a pandemic risk.”,Fake
651,“The blood test for coronavirus costs $3200.”,Fake
652,”America has been vaccinating cattle for coronavirus for years yet the news tells you it’s new and going to kill you all so go buy a mask.”,Fake
653,Lysol products can kill the novel coronavirus.,Fake
654,Starting in March if you travel outside of the United States you won’t be allowed back in the country “due to high risk of the coronavirus.”,Fake
655,“Coronavirus: Florida man arrested for robbery using cough as a weapon.”,Fake
